corpus_id,year,venue_abbr,label_MiniMax-M3,label_GLM-5.3,label_DeepSeek-V4.1-Flash,label_Claude-Sonnet-5,era,N1,n1,pi1,candidate,sampling_label
93686,1998,PPSN,improve,improve,improve,improve,1990-1999,947,333,0.35163674762407604,True,improve
11385,2024,ASOC,propose_new,propose_new,propose_new,propose_new,2020-2025,40240,333,0.008275347912524851,True,propose_new
78148,2015,INS,propose_new,propose_new,hybrid,hybrid,2015-2019,20521,333,0.016227279372350276,True,propose_new
19175,2018,CEC,propose_new,apply,propose_new,apply,2015-2019,20521,333,0.016227279372350276,True,propose_new
93706,1998,PPSN,improve,propose_new,propose_new,propose_new,1990-1999,947,333,0.35163674762407604,True,propose_new
118329,2002,CEC,other,other,other,theory,2000-2004,4013,333,0.08298031397956641,True,other
118440,2003,CEC,apply,apply,apply,propose_new,2000-2004,4013,333,0.08298031397956641,True,apply
20927,2014,CEC,apply,propose_new,propose_new,apply,2010-2014,20442,333,0.016289991194599354,True,apply
119005,2004,CEC,improve,propose_new,propose_new,propose_new,2000-2004,4013,333,0.08298031397956641,True,propose_new
89856,1999,INS,propose_new,improve,propose_new,propose_new,1990-1999,947,333,0.35163674762407604,True,propose_new
34339,2016,ESWA,propose_new,propose_new,propose_new,propose_new,2015-2019,20521,333,0.016227279372350276,True,propose_new
118533,2003,CEC,improve,benchmark,improve,improve,2000-2004,4013,333,0.08298031397956641,True,improve
81928,2022,INS,benchmark,benchmark,benchmark,benchmark,2020-2025,40240,333,0.008275347912524851,True,benchmark
1277,2003,ASOC,apply,apply,propose_new,theory,2000-2004,4013,333,0.08298031397956641,True,apply
89012,2004,INS,theory,theory,theory,other,2000-2004,4013,333,0.08298031397956641,True,theory
70658,2013,GPEM,benchmark,benchmark,benchmark,benchmark,2010-2014,20442,333,0.016289991194599354,True,benchmark
124742,2011,INS,other,propose_new,propose_new,other,2010-2014,20442,333,0.016289991194599354,True,other
90230,2021,JOH,propose_new,apply,propose_new,apply,2020-2025,40240,333,0.008275347912524851,True,propose_new
62062,2004,GECCO,hybrid,hybrid,hybrid,propose_new,2000-2004,4013,333,0.08298031397956641,True,hybrid
19518,2017,CEC,improve,propose_new,propose_new,improve,2015-2019,20521,333,0.016227279372350276,True,improve
60645,2007,GECCO,improve,improve,propose_new,improve,2005-2009,13159,333,0.02530587430655825,True,improve
65579,2019,GECCO,review,review,review,review,2015-2019,20521,333,0.016227279372350276,True,review
97319,2007,SSCI,other,other,apply,apply,2005-2009,13159,333,0.02530587430655825,True,other
63897,2010,GECCO,theory,theory,theory,theory,2010-2014,20442,333,0.016289991194599354,True,theory
32811,2012,ESWA,other,propose_new,propose_new,propose_new,2010-2014,20442,333,0.016289991194599354,True,propose_new
30116,2010,ESWA,apply,apply,apply,apply,2010-2014,20442,333,0.016289991194599354,True,apply
16958,2010,CEC,propose_new,propose_new,propose_new,propose_new,2010-2014,20442,333,0.016289991194599354,True,propose_new
117727,2000,CEC,benchmark,benchmark,benchmark,benchmark,2000-2004,4013,333,0.08298031397956641,True,benchmark
89892,1998,INS,propose_new,propose_new,propose_new,other,1990-1999,947,333,0.35163674762407604,True,propose_new
94436,2016,SSCI,apply,apply,apply,apply,2015-2019,20521,333,0.016227279372350276,True,apply
74055,2013,INS,improve,improve,improve,improve,2010-2014,20442,333,0.016289991194599354,True,improve
90896,1999,JOH,propose_new,hybrid,propose_new,propose_new,1990-1999,947,333,0.35163674762407604,True,propose_new
93875,1996,PPSN,improve,benchmark,improve,improve,1990-1999,947,333,0.35163674762407604,True,improve
84267,2024,INS,improve,improve,propose_new,improve,2020-2025,40240,333,0.008275347912524851,True,improve
57387,2004,EUROGP,apply,apply,apply,apply,2000-2004,4013,333,0.08298031397956641,True,apply
93895,1996,PPSN,improve,improve,other,other,1990-1999,947,333,0.35163674762407604,True,improve
7988,2022,ASOC,improve,improve,improve,improve,2020-2025,40240,333,0.008275347912524851,True,improve
38813,2019,ESWA,propose_new,propose_new,hybrid,propose_new,2015-2019,20521,333,0.016227279372350276,True,propose_new
124914,2011,INS,review,review,review,other,2010-2014,20442,333,0.016289991194599354,True,review
89871,1998,INS,other,propose_new,other,other,1990-1999,947,333,0.35163674762407604,True,other
34895,2016,ESWA,propose_new,hybrid,hybrid,propose_new,2015-2019,20521,333,0.016227279372350276,True,propose_new
75524,2008,INS,apply,propose_new,propose_new,propose_new,2005-2009,13159,333,0.02530587430655825,True,propose_new
97148,2007,SSCI,apply,apply,propose_new,improve,2005-2009,13159,333,0.02530587430655825,True,apply
105984,2003,TEVC,review,propose_new,propose_new,theory,2000-2004,4013,333,0.08298031397956641,True,propose_new
102106,2018,SWEVC,improve,improve,improve,improve,2015-2019,20521,333,0.016227279372350276,True,improve
41111,2023,ESWA,apply,apply,apply,apply,2020-2025,40240,333,0.008275347912524851,True,apply
74856,2009,INS,other,improve,other,other,2005-2009,13159,333,0.02530587430655825,True,other
77463,2016,INS,other,propose_new,propose_new,propose_new,2015-2019,20521,333,0.016227279372350276,True,propose_new
117847,2001,CEC,hybrid,hybrid,hybrid,propose_new,2000-2004,4013,333,0.08298031397956641,True,hybrid
89282,2003,INS,apply,propose_new,propose_new,improve,2000-2004,4013,333,0.08298031397956641,True,propose_new
75484,2008,INS,propose_new,propose_new,propose_new,apply,2005-2009,13159,333,0.02530587430655825,True,propose_new
3823,2012,ASOC,apply,apply,apply,apply,2010-2014,20442,333,0.016289991194599354,True,apply
48854,2025,ESWA,propose_new,propose_new,propose_new,propose_new,2020-2025,40240,333,0.008275347912524851,True,propose_new
118122,2002,CEC,propose_new,propose_new,propose_new,apply,2000-2004,4013,333,0.08298031397956641,True,propose_new
93868,1996,PPSN,hybrid,propose_new,propose_new,propose_new,1990-1999,947,333,0.35163674762407604,True,propose_new
32211,2012,ESWA,apply,apply,apply,apply,2010-2014,20442,333,0.016289991194599354,True,apply
18598,2019,CEC,hybrid,propose_new,improve,improve,2015-2019,20521,333,0.016227279372350276,True,improve
68124,2025,GECCO,propose_new,propose_new,propose_new,propose_new,2020-2025,40240,333,0.008275347912524851,True,propose_new
5613,2018,ASOC,apply,apply,propose_new,other,2015-2019,20521,333,0.016227279372350276,True,apply
18099,2008,CEC,improve,improve,improve,improve,2005-2009,13159,333,0.02530587430655825,True,improve
57551,2000,EUROGP,propose_new,hybrid,propose_new,propose_new,2000-2004,4013,333,0.08298031397956641,True,propose_new
96679,2009,SSCI,apply,apply,benchmark,apply,2005-2009,13159,333,0.02530587430655825,True,apply
94154,1991,PPSN,improve,hybrid,other,other,1990-1999,947,333,0.35163674762407604,True,other
32492,2012,ESWA,improve,improve,improve,improve,2010-2014,20442,333,0.016289991194599354,True,improve
73909,2012,INS,theory,theory,theory,theory,2010-2014,20442,333,0.016289991194599354,True,theory
88067,2025,INS,improve,hybrid,hybrid,propose_new,2020-2025,40240,333,0.008275347912524851,True,hybrid
28573,2011,ESWA,improve,improve,propose_new,improve,2010-2014,20442,333,0.016289991194599354,True,improve
93024,2012,PPSN,apply,benchmark,benchmark,propose_new,2010-2014,20442,333,0.016289991194599354,True,benchmark
98892,2019,SSCI,propose_new,propose_new,propose_new,propose_new,2015-2019,20521,333,0.016227279372350276,True,propose_new
34537,2016,ESWA,apply,apply,apply,apply,2015-2019,20521,333,0.016227279372350276,True,apply
84320,2024,INS,improve,improve,improve,improve,2020-2025,40240,333,0.008275347912524851,True,improve
120259,2012,GECCO,benchmark,benchmark,benchmark,apply,2010-2014,20442,333,0.016289991194599354,True,benchmark
6796,2017,ASOC,apply,propose_new,propose_new,apply,2015-2019,20521,333,0.016227279372350276,True,apply
93947,1996,PPSN,propose_new,propose_new,propose_new,other,1990-1999,947,333,0.35163674762407604,True,propose_new
89959,1998,INS,propose_new,hybrid,propose_new,propose_new,1990-1999,947,333,0.35163674762407604,True,propose_new
22481,2021,CEC,improve,improve,improve,improve,2020-2025,40240,333,0.008275347912524851,True,improve
89749,1999,INS,theory,other,other,theory,1990-1999,947,333,0.35163674762407604,True,theory
78285,2016,INS,propose_new,propose_new,propose_new,propose_new,2015-2019,20521,333,0.016227279372350276,True,propose_new
25725,2009,ESWA,apply,apply,propose_new,apply,2005-2009,13159,333,0.02530587430655825,True,apply
95132,2014,SSCI,other,other,other,other,2010-2014,20442,333,0.016289991194599354,True,other
89928,1998,INS,improve,theory,propose_new,propose_new,1990-1999,947,333,0.35163674762407604,True,propose_new
35832,2016,ESWA,apply,apply,apply,apply,2015-2019,20521,333,0.016227279372350276,True,apply
93521,2004,PPSN,apply,apply,apply,apply,2000-2004,4013,333,0.08298031397956641,True,apply
40001,2022,ESWA,propose_new,propose_new,propose_new,propose_new,2020-2025,40240,333,0.008275347912524851,True,propose_new
61591,2005,GECCO,propose_new,hybrid,hybrid,propose_new,2005-2009,13159,333,0.02530587430655825,True,propose_new
2972,2014,ASOC,review,review,review,review,2010-2014,20442,333,0.016289991194599354,True,review
89186,2004,INS,other,propose_new,propose_new,other,2000-2004,4013,333,0.08298031397956641,True,other
73833,2013,INS,apply,propose_new,propose_new,propose_new,2010-2014,20442,333,0.016289991194599354,True,propose_new
2313,2015,ASOC,propose_new,propose_new,propose_new,propose_new,2015-2019,20521,333,0.016227279372350276,True,propose_new
118415,2003,CEC,theory,theory,propose_new,theory,2000-2004,4013,333,0.08298031397956641,True,theory
15350,2005,CEC,theory,theory,theory,theory,2005-2009,13159,333,0.02530587430655825,True,theory
106149,1998,TEVC,propose_new,propose_new,propose_new,propose_new,1990-1999,947,333,0.35163674762407604,True,propose_new
30558,2014,ESWA,apply,propose_new,apply,other,2010-2014,20442,333,0.016289991194599354,True,apply
38165,2019,ESWA,propose_new,propose_new,propose_new,propose_new,2015-2019,20521,333,0.016227279372350276,True,propose_new
73179,2013,INS,propose_new,propose_new,propose_new,other,2010-2014,20442,333,0.016289991194599354,True,propose_new
3831,2012,ASOC,hybrid,hybrid,propose_new,propose_new,2010-2014,20442,333,0.016289991194599354,True,hybrid
61992,2003,GECCO,theory,theory,theory,other,2000-2004,4013,333,0.08298031397956641,True,theory
3188,2014,ASOC,propose_new,propose_new,propose_new,propose_new,2010-2014,20442,333,0.016289991194599354,True,propose_new
106102,2000,TEVC,propose_new,propose_new,propose_new,propose_new,2000-2004,4013,333,0.08298031397956641,True,propose_new
30366,2014,ESWA,other,propose_new,propose_new,other,2010-2014,20442,333,0.016289991194599354,True,other
75593,2008,INS,apply,apply,apply,apply,2005-2009,13159,333,0.02530587430655825,True,apply
10448,2025,ASOC,propose_new,propose_new,propose_new,propose_new,2020-2025,40240,333,0.008275347912524851,True,propose_new
71815,2016,ICSI,apply,propose_new,propose_new,apply,2015-2019,20521,333,0.016227279372350276,True,apply
19062,2018,CEC,improve,improve,improve,improve,2015-2019,20521,333,0.016227279372350276,True,improve
105636,2010,TEVC,hybrid,hybrid,hybrid,propose_new,2010-2014,20442,333,0.016289991194599354,True,hybrid
94020,1994,PPSN,improve,improve,improve,improve,1990-1999,947,333,0.35163674762407604,True,improve
2497,2015,ASOC,propose_new,propose_new,propose_new,apply,2015-2019,20521,333,0.016227279372350276,True,propose_new
117941,2001,CEC,propose_new,improve,propose_new,apply,2000-2004,4013,333,0.08298031397956641,True,propose_new
4899,2018,ASOC,propose_new,propose_new,propose_new,propose_new,2015-2019,20521,333,0.016227279372350276,True,propose_new
11365,2024,ASOC,propose_new,propose_new,propose_new,propose_new,2020-2025,40240,333,0.008275347912524851,True,propose_new
94117,1992,PPSN,theory,,other,other,1990-1999,947,333,0.35163674762407604,True,other
90003,1998,INS,other,propose_new,propose_new,other,1990-1999,947,333,0.35163674762407604,True,other
83146,2021,INS,propose_new,propose_new,propose_new,propose_new,2020-2025,40240,333,0.008275347912524851,True,propose_new
63023,2013,GECCO,hybrid,hybrid,hybrid,propose_new,2010-2014,20442,333,0.016289991194599354,True,hybrid
5127,2019,ASOC,improve,improve,propose_new,propose_new,2015-2019,20521,333,0.016227279372350276,True,improve
31715,2012,ESWA,apply,apply,apply,apply,2010-2014,20442,333,0.016289991194599354,True,apply
23549,2011,CIM,other,other,other,other,2010-2014,20442,333,0.016289991194599354,True,other
89818,1999,INS,theory,propose_new,propose_new,theory,1990-1999,947,333,0.35163674762407604,True,theory
91612,2022,NATCOMP,review,review,review,review,2020-2025,40240,333,0.008275347912524851,True,review
65046,2008,GECCO,propose_new,propose_new,propose_new,propose_new,2005-2009,13159,333,0.02530587430655825,True,propose_new
60776,2007,GECCO,apply,apply,apply,apply,2005-2009,13159,333,0.02530587430655825,True,apply
17993,2008,CEC,propose_new,propose_new,propose_new,propose_new,2005-2009,13159,333,0.02530587430655825,True,propose_new
61657,2005,GECCO,apply,apply,apply,apply,2005-2009,13159,333,0.02530587430655825,True,apply
57406,2003,EUROGP,improve,improve,improve,improve,2000-2004,4013,333,0.08298031397956641,True,improve
118172,2002,CEC,apply,apply,apply,apply,2000-2004,4013,333,0.08298031397956641,True,apply
75059,2009,INS,apply,other,other,other,2005-2009,13159,333,0.02530587430655825,True,other
2028,2016,ASOC,improve,benchmark,benchmark,apply,2015-2019,20521,333,0.016227279372350276,True,benchmark
99435,2018,SSCI,propose_new,propose_new,propose_new,propose_new,2015-2019,20521,333,0.016227279372350276,True,propose_new
31802,2012,ESWA,apply,apply,apply,apply,2010-2014,20442,333,0.016289991194599354,True,apply
46828,2025,ESWA,propose_new,propose_new,propose_new,propose_new,2020-2025,40240,333,0.008275347912524851,True,propose_new
94106,1992,PPSN,benchmark,benchmark,benchmark,other,1990-1999,947,333,0.35163674762407604,True,benchmark
5974,2019,ASOC,apply,apply,apply,propose_new,2015-2019,20521,333,0.016227279372350276,True,apply
15260,2006,CEC,improve,improve,propose_new,improve,2005-2009,13159,333,0.02530587430655825,True,improve
61927,2003,GECCO,hybrid,hybrid,hybrid,apply,2000-2004,4013,333,0.08298031397956641,True,hybrid
18075,2008,CEC,propose_new,propose_new,propose_new,propose_new,2005-2009,13159,333,0.02530587430655825,True,propose_new
17873,2008,CEC,improve,propose_new,propose_new,propose_new,2005-2009,13159,333,0.02530587430655825,True,propose_new
66314,2018,GECCO,improve,improve,improve,improve,2015-2019,20521,333,0.016227279372350276,True,improve
12186,2024,ASOC,propose_new,propose_new,propose_new,propose_new,2020-2025,40240,333,0.008275347912524851,True,propose_new
58806,2016,EVOCOP,propose_new,apply,propose_new,apply,2015-2019,20521,333,0.016227279372350276,True,propose_new
2443,2014,ASOC,apply,apply,apply,apply,2010-2014,20442,333,0.016289991194599354,True,apply
37573,2020,ESWA,propose_new,propose_new,propose_new,propose_new,2020-2025,40240,333,0.008275347912524851,True,propose_new
38399,2019,ESWA,propose_new,propose_new,propose_new,propose_new,2015-2019,20521,333,0.016227279372350276,True,propose_new
3134,2014,ASOC,propose_new,propose_new,,propose_new,2010-2014,20442,333,0.016289991194599354,True,propose_new
57000,2018,EUROGP,propose_new,propose_new,propose_new,propose_new,2015-2019,20521,333,0.016227279372350276,True,propose_new
26614,2009,ESWA,apply,apply,apply,apply,2005-2009,13159,333,0.02530587430655825,True,apply
118301,2002,CEC,improve,improve,improve,improve,2000-2004,4013,333,0.08298031397956641,True,improve
31107,2013,ESWA,other,propose_new,propose_new,propose_new,2010-2014,20442,333,0.016289991194599354,True,propose_new
79066,2020,INS,propose_new,propose_new,propose_new,propose_new,2020-2025,40240,333,0.008275347912524851,True,propose_new
81375,2018,INS,improve,propose_new,theory,theory,2015-2019,20521,333,0.016227279372350276,True,theory
101375,2023,SWEVC,propose_new,improve,propose_new,propose_new,2020-2025,40240,333,0.008275347912524851,True,propose_new
106088,2000,TEVC,propose_new,propose_new,propose_new,propose_new,2000-2004,4013,333,0.08298031397956641,True,propose_new
3765,2013,ASOC,improve,propose_new,propose_new,propose_new,2010-2014,20442,333,0.016289991194599354,True,propose_new
93694,1998,PPSN,theory,theory,theory,theory,1990-1999,947,333,0.35163674762407604,True,theory
43165,2024,ESWA,other,other,other,other,2020-2025,40240,333,0.008275347912524851,True,other
93445,2002,PPSN,improve,improve,hybrid,hybrid,2000-2004,4013,333,0.08298031397956641,True,improve
72086,2015,ICSI,other,other,other,apply,2015-2019,20521,333,0.016227279372350276,True,other
90938,1996,JOH,review,review,review,review,1990-1999,947,333,0.35163674762407604,True,review
62312,2003,GECCO,apply,apply,apply,apply,2000-2004,4013,333,0.08298031397956641,True,apply
9258,2021,ASOC,propose_new,propose_new,propose_new,propose_new,2020-2025,40240,333,0.008275347912524851,True,propose_new
6852,2023,ASOC,propose_new,propose_new,propose_new,propose_new,2020-2025,40240,333,0.008275347912524851,True,propose_new
89983,1997,INS,propose_new,propose_new,propose_new,other,1990-1999,947,333,0.35163674762407604,True,propose_new
101933,2019,SWEVC,improve,apply,propose_new,improve,2015-2019,20521,333,0.016227279372350276,True,improve
91265,2017,MEMETIC,propose_new,propose_new,hybrid,hybrid,2015-2019,20521,333,0.016227279372350276,True,propose_new
90031,1997,INS,other,propose_new,other,other,1990-1999,947,333,0.35163674762407604,True,other
89518,2000,INS,apply,apply,apply,apply,2000-2004,4013,333,0.08298031397956641,True,apply
101913,2019,SWEVC,propose_new,improve,propose_new,propose_new,2015-2019,20521,333,0.016227279372350276,True,propose_new
59590,2023,EVOINT,improve,improve,propose_new,propose_new,2020-2025,40240,333,0.008275347912524851,True,improve
66404,2018,GECCO,hybrid,propose_new,,propose_new,2015-2019,20521,333,0.016227279372350276,True,propose_new
117974,2001,CEC,propose_new,propose_new,propose_new,propose_new,2000-2004,4013,333,0.08298031397956641,True,propose_new
118235,2002,CEC,apply,apply,apply,apply,2000-2004,4013,333,0.08298031397956641,True,apply
28538,2010,ESWA,apply,propose_new,apply,apply,2010-2014,20442,333,0.016289991194599354,True,apply
63892,2010,GECCO,benchmark,benchmark,benchmark,benchmark,2010-2014,20442,333,0.016289991194599354,True,benchmark
24457,2017,EMO,theory,benchmark,benchmark,improve,2015-2019,20521,333,0.016227279372350276,True,benchmark
99498,2018,SSCI,apply,apply,apply,apply,2015-2019,20521,333,0.016227279372350276,True,apply
58164,2016,EVOAPP,improve,improve,improve,improve,2015-2019,20521,333,0.016227279372350276,True,improve
83825,2021,INS,propose_new,propose_new,propose_new,propose_new,2020-2025,40240,333,0.008275347912524851,True,propose_new
60481,2009,FOGA,theory,theory,theory,theory,2005-2009,13159,333,0.02530587430655825,True,theory
93720,1998,PPSN,theory,propose_new,theory,propose_new,1990-1999,947,333,0.35163674762407604,True,theory
32815,2012,ESWA,propose_new,propose_new,propose_new,propose_new,2010-2014,20442,333,0.016289991194599354,True,propose_new
122794,2005,INS,other,other,other,other,2005-2009,13159,333,0.02530587430655825,True,other
24906,2003,EMO,propose_new,propose_new,propose_new,propose_new,2000-2004,4013,333,0.08298031397956641,True,propose_new
89352,2003,INS,other,propose_new,propose_new,propose_new,2000-2004,4013,333,0.08298031397956641,True,propose_new
89842,1998,INS,theory,other,other,theory,1990-1999,947,333,0.35163674762407604,True,theory
71751,2016,ICSI,other,propose_new,propose_new,theory,2015-2019,20521,333,0.016227279372350276,True,propose_new
44440,2024,ESWA,propose_new,propose_new,propose_new,propose_new,2020-2025,40240,333,0.008275347912524851,True,propose_new
118979,2004,CEC,theory,theory,theory,theory,2000-2004,4013,333,0.08298031397956641,True,theory
78179,2014,INS,review,review,review,review,2010-2014,20442,333,0.016289991194599354,True,review
60362,2025,FOGA,propose_new,propose_new,propose_new,propose_new,2020-2025,40240,333,0.008275347912524851,True,propose_new
93874,1996,PPSN,theory,theory,theory,theory,1990-1999,947,333,0.35163674762407604,True,theory
10407,2025,ASOC,propose_new,propose_new,propose_new,propose_new,2020-2025,40240,333,0.008275347912524851,True,propose_new
93979,1994,PPSN,propose_new,propose_new,propose_new,propose_new,1990-1999,947,333,0.35163674762407604,True,propose_new
94004,1994,PPSN,theory,theory,theory,theory,1990-1999,947,333,0.35163674762407604,True,theory
64461,2009,GECCO,benchmark,benchmark,benchmark,benchmark,2005-2009,13159,333,0.02530587430655825,True,benchmark
14394,2007,CEC,other,propose_new,propose_new,propose_new,2005-2009,13159,333,0.02530587430655825,True,propose_new
73875,2012,INS,improve,improve,improve,improve,2010-2014,20442,333,0.016289991194599354,True,improve
47073,2025,ESWA,propose_new,propose_new,propose_new,propose_new,2020-2025,40240,333,0.008275347912524851,True,propose_new
89699,2000,INS,improve,improve,improve,improve,2000-2004,4013,333,0.08298031397956641,True,improve
89256,2003,INS,theory,theory,theory,theory,2000-2004,4013,333,0.08298031397956641,True,theory
22974,2024,CIM,review,other,other,other,2020-2025,40240,333,0.008275347912524851,True,other
93987,1994,PPSN,propose_new,propose_new,propose_new,propose_new,1990-1999,947,333,0.35163674762407604,True,propose_new
5211,2019,ASOC,apply,propose_new,propose_new,propose_new,2015-2019,20521,333,0.016227279372350276,True,propose_new
36630,2021,ESWA,improve,improve,improve,improve,2020-2025,40240,333,0.008275347912524851,True,improve
6172,2017,ASOC,improve,improve,improve,improve,2015-2019,20521,333,0.016227279372350276,True,improve
99836,2017,SSCI,apply,apply,apply,apply,2015-2019,20521,333,0.016227279372350276,True,apply
33563,2017,ESWA,apply,propose_new,apply,apply,2015-2019,20521,333,0.016227279372350276,True,apply
20842,2014,CEC,apply,apply,propose_new,apply,2010-2014,20442,333,0.016289991194599354,True,apply
43126,2024,ESWA,propose_new,propose_new,propose_new,propose_new,2020-2025,40240,333,0.008275347912524851,True,propose_new
3764,2013,ASOC,apply,apply,benchmark,propose_new,2010-2014,20442,333,0.016289991194599354,True,apply
30086,2010,ESWA,other,propose_new,other,propose_new,2010-2014,20442,333,0.016289991194599354,True,other
24255,2025,EMO,improve,improve,improve,improve,2020-2025,40240,333,0.008275347912524851,True,improve
17033,2010,CEC,apply,apply,propose_new,apply,2010-2014,20442,333,0.016289991194599354,True,apply
103237,2024,TETCI,propose_new,propose_new,propose_new,propose_new,2020-2025,40240,333,0.008275347912524851,True,propose_new
94008,1994,PPSN,hybrid,hybrid,hybrid,hybrid,1990-1999,947,333,0.35163674762407604,True,hybrid
118128,2002,CEC,hybrid,hybrid,hybrid,hybrid,2000-2004,4013,333,0.08298031397956641,True,hybrid
14399,2007,CEC,propose_new,improve,propose_new,propose_new,2005-2009,13159,333,0.02530587430655825,True,propose_new
3578,2013,ASOC,apply,hybrid,propose_new,apply,2010-2014,20442,333,0.016289991194599354,True,apply
1011,2008,ASOC,hybrid,hybrid,propose_new,propose_new,2005-2009,13159,333,0.02530587430655825,True,hybrid
33097,2012,ESWA,apply,hybrid,hybrid,apply,2010-2014,20442,333,0.016289991194599354,True,apply
89770,1999,INS,propose_new,propose_new,propose_new,propose_new,1990-1999,947,333,0.35163674762407604,True,propose_new
78892,2014,INS,propose_new,propose_new,propose_new,propose_new,2010-2014,20442,333,0.016289991194599354,True,propose_new
69996,2021,GECCO,propose_new,propose_new,propose_new,propose_new,2020-2025,40240,333,0.008275347912524851,True,propose_new
89693,1999,INS,theory,other,theory,other,1990-1999,947,333,0.35163674762407604,True,theory
80459,2018,INS,theory,theory,theory,theory,2015-2019,20521,333,0.016227279372350276,True,theory
70290,2021,GECCO,improve,improve,improve,improve,2020-2025,40240,333,0.008275347912524851,True,improve
93536,2004,PPSN,theory,theory,theory,theory,2000-2004,4013,333,0.08298031397956641,True,theory
98326,2021,SSCI,improve,apply,,improve,2020-2025,40240,333,0.008275347912524851,True,improve
89998,1997,INS,other,propose_new,other,propose_new,1990-1999,947,333,0.35163674762407604,True,other
100974,2024,SWEVC,propose_new,propose_new,propose_new,propose_new,2020-2025,40240,333,0.008275347912524851,True,propose_new
117962,2001,CEC,improve,improve,improve,improve,2000-2004,4013,333,0.08298031397956641,True,improve
116712,2007,ECJ,propose_new,propose_new,propose_new,propose_new,2005-2009,13159,333,0.02530587430655825,True,propose_new
94162,1991,PPSN,apply,apply,apply,apply,1990-1999,947,333,0.35163674762407604,True,apply
93900,1996,PPSN,propose_new,propose_new,propose_new,other,1990-1999,947,333,0.35163674762407604,True,propose_new
5093,2019,ASOC,apply,improve,propose_new,propose_new,2015-2019,20521,333,0.016227279372350276,True,propose_new
95213,2014,SSCI,improve,improve,improve,improve,2010-2014,20442,333,0.016289991194599354,True,improve
30942,2013,ESWA,apply,propose_new,apply,apply,2010-2014,20442,333,0.016289991194599354,True,apply
93715,1998,PPSN,propose_new,propose_new,propose_new,hybrid,1990-1999,947,333,0.35163674762407604,True,propose_new
70457,2021,GPEM,benchmark,benchmark,benchmark,theory,2020-2025,40240,333,0.008275347912524851,True,benchmark
118375,2003,CEC,apply,apply,apply,propose_new,2000-2004,4013,333,0.08298031397956641,True,apply
65708,2019,GECCO,apply,apply,apply,apply,2015-2019,20521,333,0.016227279372350276,True,apply
90007,1998,INS,propose_new,propose_new,propose_new,propose_new,1990-1999,947,333,0.35163674762407604,True,propose_new
57527,2000,EUROGP,theory,theory,theory,theory,2000-2004,4013,333,0.08298031397956641,True,theory
77021,2016,INS,other,other,propose_new,propose_new,2015-2019,20521,333,0.016227279372350276,True,other
93787,1996,PPSN,review,other,other,other,1990-1999,947,333,0.35163674762407604,True,other
79456,2019,INS,theory,theory,theory,theory,2015-2019,20521,333,0.016227279372350276,True,theory
89404,2002,INS,other,propose_new,other,other,2000-2004,4013,333,0.08298031397956641,True,other
5151,2019,ASOC,propose_new,propose_new,propose_new,propose_new,2015-2019,20521,333,0.016227279372350276,True,propose_new
1005,2008,ASOC,propose_new,propose_new,propose_new,propose_new,2005-2009,13159,333,0.02530587430655825,True,propose_new
97122,2007,SSCI,apply,improve,improve,apply,2005-2009,13159,333,0.02530587430655825,True,apply
93822,1996,PPSN,theory,propose_new,propose_new,propose_new,1990-1999,947,333,0.35163674762407604,True,propose_new
97134,2007,SSCI,apply,apply,apply,apply,2005-2009,13159,333,0.02530587430655825,True,apply
27228,2005,ESWA,other,other,other,other,2005-2009,13159,333,0.02530587430655825,True,other
82258,2022,INS,propose_new,propose_new,propose_new,propose_new,2020-2025,40240,333,0.008275347912524851,True,propose_new
89976,1998,INS,propose_new,improve,propose_new,propose_new,1990-1999,947,333,0.35163674762407604,True,propose_new
120915,2011,SSCI,improve,apply,apply,apply,2010-2014,20442,333,0.016289991194599354,True,apply
89977,1998,INS,propose_new,propose_new,propose_new,propose_new,1990-1999,947,333,0.35163674762407604,True,propose_new
90795,2003,JOH,improve,apply,propose_new,propose_new,2000-2004,4013,333,0.08298031397956641,True,propose_new
73509,2013,INS,propose_new,apply,propose_new,propose_new,2010-2014,20442,333,0.016289991194599354,True,propose_new
122733,2005,INS,other,other,other,other,2005-2009,13159,333,0.02530587430655825,True,other
124635,2010,INS,other,other,other,other,2010-2014,20442,333,0.016289991194599354,True,other
63848,2010,GECCO,benchmark,benchmark,benchmark,benchmark,2010-2014,20442,333,0.016289991194599354,True,benchmark
106084,2001,TEVC,benchmark,benchmark,benchmark,benchmark,2000-2004,4013,333,0.08298031397956641,True,benchmark
24179,2001,ECJ,improve,propose_new,propose_new,propose_new,2000-2004,4013,333,0.08298031397956641,True,propose_new
93763,1998,PPSN,hybrid,apply,hybrid,apply,1990-1999,947,333,0.35163674762407604,True,hybrid
70661,2013,GPEM,benchmark,benchmark,benchmark,benchmark,2010-2014,20442,333,0.016289991194599354,True,benchmark
117736,2000,CEC,propose_new,propose_new,propose_new,propose_new,2000-2004,4013,333,0.08298031397956641,True,propose_new
93954,1996,PPSN,hybrid,apply,apply,other,1990-1999,947,333,0.35163674762407604,True,apply
94211,1991,PPSN,apply,apply,apply,apply,1990-1999,947,333,0.35163674762407604,True,apply
118715,2003,CEC,propose_new,propose_new,propose_new,propose_new,2000-2004,4013,333,0.08298031397956641,True,propose_new
93773,1998,PPSN,theory,theory,theory,theory,1990-1999,947,333,0.35163674762407604,True,theory
